LECROYWR6050,10702,Histogram,
Segments,1,SegmentSize,200,
Segment,TrigTime,TimeSinceSegment1,
#1,02-Jun-2017,12:16:09,0,
Time,Ampl,
3815.500000,0
3816.500000,0
3817.500000,0
3818.500000,0
3819.500000,0
3820.500000,0
3821.500000,0
3822.500000,0
3823.500000,0
3824.500000,1
3825.500000,0
3826.500000,1
3827.500000,0
3828.500000,0
3829.500000,0
3830.500000,0
3831.500000,0
3832.500000,0
3833.500000,0
3834.500000,1
3835.500000,0
3836.500000,0
3837.500000,0
3838.500000,0
3839.500000,0
3840.500000,0
3841.500000,0
3842.500000,0
3843.500000,0
3844.500000,0
3845.500000,0
3846.500000,0
3847.500000,1
3848.500000,1
3849.500000,0
3850.500000,0
3851.500000,0
3852.500000,1
3853.500000,0
3854.500000,0
3855.500000,0
3856.500000,0
3857.500000,0
3858.500000,0
3859.500000,1
3860.500000,2
3861.500000,3
3862.500000,1
3863.500000,1
3864.500000,0
3865.500000,0
3866.500000,0
3867.500000,0
3868.500000,0
3869.500000,1
3870.500000,0
3871.500000,0
3872.500000,0
3873.500000,0
3874.500000,0
3875.500000,0
3876.500000,0
3877.500000,0
3878.500000,1
3879.500000,0
3880.500000,0
3881.500000,0
3882.500000,0
3883.500000,0
3884.500000,0
3885.500000,1
3886.500000,0
3887.500000,0
3888.500000,0
3889.500000,0
3890.500000,0
3891.500000,0
3892.500000,0
3893.500000,0
3894.500000,0
3895.500000,0
3896.500000,0
3897.500000,0
3898.500000,2
3899.500000,0
3900.500000,1
3901.500000,0
3902.500000,0
3903.500000,0
3904.500000,0
3905.500000,0
3906.500000,0
3907.500000,0
3908.500000,0
3909.500000,0
3910.500000,0
3911.500000,1
3912.500000,0
3913.500000,0
3914.500000,1
3915.500000,0
3916.500000,0
3917.500000,0
3918.500000,0
3919.500000,0
3920.500000,0
3921.500000,0
3922.500000,0
3923.500000,0
3924.500000,0
3925.500000,0
3926.500000,0
3927.500000,0
3928.500000,0
3929.500000,0
3930.500000,0
3931.500000,0
3932.500000,0
3933.500000,1
3934.500000,0
3935.500000,1
3936.500000,0
3937.500000,1
3938.500000,0
3939.500000,0
3940.500000,0
3941.500000,0
3942.500000,0
3943.500000,0
3944.500000,0
3945.500000,0
3946.500000,0
3947.500000,0
3948.500000,0
3949.500000,0
3950.500000,0
3951.500000,0
3952.500000,0
3953.500000,0
3954.500000,0
3955.500000,0
3956.500000,0
3957.500000,0
3958.500000,1
3959.500000,1
3960.500000,0
3961.500000,0
3962.500000,0
3963.500000,0
3964.500000,1
3965.500000,0
3966.500000,0
3967.500000,0
3968.500000,0
3969.500000,0
3970.500000,0
3971.500000,0
3972.500000,0
3973.500000,0
3974.500000,0
3975.500000,0
3976.500000,0
3977.500000,0
3978.500000,1
3979.500000,0
3980.500000,1
3981.500000,0
3982.500000,0
3983.500000,0
3984.500000,0
3985.500000,0
3986.500000,1
3987.500000,0
3988.500000,0
3989.500000,0
3990.500000,0
3991.500000,0
3992.500000,0
3993.500000,0
3994.500000,0
3995.500000,0
3996.500000,0
3997.500000,0
3998.500000,0
3999.500000,0
4000.500000,0
4001.500000,0
4002.500000,0
4003.500000,0
4004.500000,0
4005.500000,0
4006.500000,0
4007.500000,0
4008.500000,0
4009.500000,0
4010.500000,0
4011.500000,2
4012.500000,0
4013.500000,0
4014.500000,0
4015.500000,0
4016.500000,0
4017.500000,0
4018.500000,0
4019.500000,0
4020.500000,0
4021.500000,0
4022.500000,0
4023.500000,0
4024.500000,0
4025.500000,0
4026.500000,0
4027.500000,0
4028.500000,0
4029.500000,0
4030.500000,0
4031.500000,1
4032.500000,0
4033.500000,0
4034.500000,0
4035.500000,0
4036.500000,0
4037.500000,0
4038.500000,0
4039.500000,0
4040.500000,0
4041.500000,0
4042.500000,0
4043.500000,1
4044.500000,0
4045.500000,0
4046.500000,0
4047.500000,0
4048.500000,0
4049.500000,0
4050.500000,0
4051.500000,0
4052.500000,0
4053.500000,0
4054.500000,0
4055.500000,0
4056.500000,1
4057.500000,0
4058.500000,0
4059.500000,0
4060.500000,0
4061.500000,0
4062.500000,0
4063.500000,0
4064.500000,0
4065.500000,0
4066.500000,0
4067.500000,0
4068.500000,0
4069.500000,0
4070.500000,0
4071.500000,0
4072.500000,1
4073.500000,1
4074.500000,1
4075.500000,0
4076.500000,0
4077.500000,0
4078.500000,0
4079.500000,0
4080.500000,0
4081.500000,0
4082.500000,0
4083.500000,0
4084.500000,0
4085.500000,0
4086.500000,0
4087.500000,0
4088.500000,0
4089.500000,0
4090.500000,0
4091.500000,0
4092.500000,0
4093.500000,0
4094.500000,0
4095.500000,0
4096.500000,0
4097.500000,0
4098.500000,0
4099.500000,0
4100.500000,0
4101.500000,0
4102.500000,0
4103.500000,0
4104.500000,0
4105.500000,0
4106.500000,0
4107.500000,0
4108.500000,0
4109.500000,0
4110.500000,0
4111.500000,0
4112.500000,0
4113.500000,0
4114.500000,0
4115.500000,0
4116.500000,0
4117.500000,0
4118.500000,0
4119.500000,0
4120.500000,0
4121.500000,0
4122.500000,0
4123.500000,0
4124.500000,0
4125.500000,0
4126.500000,0
4127.500000,0
4128.500000,0
4129.500000,0
4130.500000,0
4131.500000,0
4132.500000,0
4133.500000,0
4134.500000,0
4135.500000,0
4136.500000,0
4137.500000,0
4138.500000,0
4139.500000,0
4140.500000,0
4141.500000,0
4142.500000,0
4143.500000,0
4144.500000,0
4145.500000,0
4146.500000,0
4147.500000,0
4148.500000,0
4149.500000,0
4150.500000,0
4151.500000,0
4152.500000,0
4153.500000,0
4154.500000,0
4155.500000,0
4156.500000,0
4157.500000,0
4158.500000,0
4159.500000,0
4160.500000,0
4161.500000,0
4162.500000,0
4163.500000,0
4164.500000,0
4165.500000,0
4166.500000,0
4167.500000,0
4168.500000,0
4169.500000,0
4170.500000,0
4171.500000,0
4172.500000,0
4173.500000,0
4174.500000,0
4175.500000,0
4176.500000,0
4177.500000,0
4178.500000,1
4179.500000,0
4180.500000,0
4181.500000,0
4182.500000,0
4183.500000,0
4184.500000,0
4185.500000,0
4186.500000,0
4187.500000,0
4188.500000,0
4189.500000,0
4190.500000,0
4191.500000,0
4192.500000,0
4193.500000,0
4194.500000,0
4195.500000,0
4196.500000,0
4197.500000,0
4198.500000,0
4199.500000,0
4200.500000,0
4201.500000,0
4202.500000,0
4203.500000,0
4204.500000,0
4205.500000,0
4206.500000,0
4207.500000,0
4208.500000,0
4209.500000,0
4210.500000,0
4211.500000,0
4212.500000,0
4213.500000,0
4214.500000,0
4215.500000,0
4216.500000,0
4217.500000,0
4218.500000,0
4219.500000,0
4220.500000,0
4221.500000,0
4222.500000,0
4223.500000,0
4224.500000,0
4225.500000,0
4226.500000,0
4227.500000,0
4228.500000,0
4229.500000,0
4230.500000,0
4231.500000,0
4232.500000,0
4233.500000,0
4234.500000,0
4235.500000,0
4236.500000,0
4237.500000,0
4238.500000,0
4239.500000,0
4240.500000,0
4241.500000,0
4242.500000,0
4243.500000,0
4244.500000,0
4245.500000,0
4246.500000,0
4247.500000,0
4248.500000,0
4249.500000,0
4250.500000,0
4251.500000,0
4252.500000,0
4253.500000,0
4254.500000,0
4255.500000,0
4256.500000,0
4257.500000,0
4258.500000,0
4259.500000,0
4260.500000,0
4261.500000,0
4262.500000,0
4263.500000,0
4264.500000,0
4265.500000,0
4266.500000,0
4267.500000,0
4268.500000,0
4269.500000,0
4270.500000,0
4271.500000,0
4272.500000,0
4273.500000,0
4274.500000,0
4275.500000,0
4276.500000,0
4277.500000,0
4278.500000,0
4279.500000,0
4280.500000,0
4281.500000,0
4282.500000,0
4283.500000,0
4284.500000,0
4285.500000,0
4286.500000,0
4287.500000,0
4288.500000,0
4289.500000,0
4290.500000,0
4291.500000,0
4292.500000,0
4293.500000,0
4294.500000,0
4295.500000,0
4296.500000,0
4297.500000,0
4298.500000,0
4299.500000,1
4300.500000,0
4301.500000,0
4302.500000,0
4303.500000,0
4304.500000,0
4305.500000,0
4306.500000,0
4307.500000,0
4308.500000,0
4309.500000,0
4310.500000,0
4311.500000,0
4312.500000,0
4313.500000,0
4314.500000,0
4315.500000,0
4316.500000,0
4317.500000,0
4318.500000,1
